#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
guilds_loan_two_desc;You will have to pay back your loan to the Great Trade League when this timer ends.;;;;;;;;;;;;x
guilds_loan_three_desc;You will have to pay back your loan to the Great Trade League when this timer ends.;;;;;;;;;;;;x
guilds_shop_stall_metal;Mineral Stall;;;;;;;;;;;;x
guilds_shop_stall_metal_desc;Increase the selling price of stone, steel, gems, silver and gold.;;;;;;;;;;;;x
guilds_shop_stall_vegetal;Agricultural Stall;;;;;;;;;;;;x
guilds_shop_stall_vegetal_desc;Increase the selling price of grain, lumber, linen, incense and spices.;;;;;;;;;;;;x
guilds_shop_stall_animal;Hunting Stall;;;;;;;;;;;;x
guilds_shop_stall_animal_desc;Increase the selling price of meat, wool, hide, ivory and silk.;;;;;;;;;;;;x
guilds_shop_stall_goods;Finished Goods Stall;;;;;;;;;;;;x
guilds_shop_stall_goods_desc;Increase the selling price of pottery, alcohol, weapons, armor, jewelry and books.;;;;;;;;;;;;x
guilds_shop_stall_general;General Stall;;;;;;;;;;;;x
guilds_shop_stall_general_desc;Slightly increase the selling price of everything.;;;;;;;;;;;;x
guilds_shop_caravan;Visited by a Caravan;;;;;;;;;;;;x
guilds_shop_caravan_desc;A member of the Trade League sent a Caravan here to buy and sell goods, improving the local economy.;;;;;;;;;;;;x
guilds_caravan_escort;Levy preparing to escort a Caravan;;;;;;;;;;;;x
guilds_caravan_escort_desc;Part of the levy of this holding is getting ready to escort a Caravan.;;;;;;;;;;;;x
guilds_caravan_escort_timed;Levy escorting a Caravan;;;;;;;;;;;;x
guilds_caravan_escort_timed_desc;Part of the levy of this holding is escorting a Caravan.;;;;;;;;;;;;x
guilds_sabotage_supply;Disturbed Supply Lines;;;;;;;;;;;;x
guilds_sabotage_supply_desc;The Trade League is influencing our reinforcements and our men and supplies are not getting to the front lines efficiently.;;;;;;;;;;;;x
guilds_sabotage_economy;Embargoed Demesne;;;;;;;;;;;;x
guilds_sabotage_economy_desc;The Trade League is not happy with us.;;;;;;;;;;;;x
guilds_sabotage_propaganda;Negative Propaganda;;;;;;;;;;;;x
guilds_sabotage_propaganda_desc;The Trade League is spreading lies to the people about us!;;;;;;;;;;;;x
guilds_sabotage_scorched;Deserted Province;;;;;;;;;;;;x
guilds_sabotage_scorched_desc;There is nothing left here...;;;;;;;;;;;;x
guilds_sabotage_recovering;Recovering;;;;;;;;;;;;x
guilds_sabotage_recovering_desc;The economy will slowly recover.;;;;;;;;;;;;x
guilds_thieves_guild;The Thieves' Guild Strikes;;;;;;;;;;;;x
guilds_thieves_guild_desc;25% chance of not getting any return from goods spent in provinces.;;;;;;;;;;;;x
guilds_thieves_guild_military;Extra Guards on Duty;;;;;;;;;;;;x
guilds_thieves_guild_military_desc;Your levy is keeping the Thieves' Guild in check.;;;;;;;;;;;;x
guilds_highway_robber_band;Caravan Blockade ;;;;;;;;;;;;x
guilds_highway_robber_band_desc;It is too dangerous to send Caravans.;;;;;;;;;;;;x
guilds_highway_robber_band_military;Extra Caravan Guards;;;;;;;;;;;;x
guilds_highway_robber_band_military_desc;Extra guards are hired to protect Caravans every time they are sent, resulting in additional costs.;;;;;;;;;;;;x
guilds_highway_robber_band_dare;Caravan Ambushes;;;;;;;;;;;;x
guilds_highway_robber_band_dare_desc;Send Caravans despite the risks, they will appreciate it and stay longer.;;;;;;;;;;;;x
guilds_smugglers_ring_metal;Smuggled Gold;;;;;;;;;;;;x
guilds_smugglers_ring_metal_desc;Come in red and green tints.;;;;;;;;;;;;x
guilds_smugglers_ring_vegetal;Smuggled Grain;;;;;;;;;;;;x
guilds_smugglers_ring_vegetal_desc;The green bits are spices, I swear.;;;;;;;;;;;;x
guilds_smugglers_ring_animal;Smuggled Hides;;;;;;;;;;;;x
guilds_smugglers_ring_animal_desc;Smell like wet dogs.;;;;;;;;;;;;x
guilds_smugglers_ring_final;Smuggled Alcohol;;;;;;;;;;;;x
guilds_smugglers_ring_final_desc;Has a vinegary taste.;;;;;;;;;;;;x
guilds_smugglers_ring_military;Increased Patrols;;;;;;;;;;;;x
guilds_smugglers_ring_military_desc;Prevent smugglers from flooding the markets.;;;;;;;;;;;;x
guilds_trader_master_invest;¤Focus on Investing¤;;;;;;;;;;;;;x
guilds_trader_master_invest_desc;Request your Trade Master to focus on investing goods in your capital.;;;;;;;;;;;;;x
guilds_trader_master_profit;¤Focus on Profit¤;;;;;;;;;;;;;x
guilds_trader_master_profit_desc;Request your Trade Master to focus on making a profit.;;;;;;;;;;;;;x
guilds_trader_master_balance;¤Focus on Both¤;;;;;;;;;;;;;x
guilds_trader_master_balance_desc;Request your Trade Master to make a balance between investing and profit.;;;;;;;;;;;;;x
guilds_trader_master_cash;¤Demand Money¤;;;;;;;;;;;;;x
guilds_trader_master_cash_desc;Demand your Trade Master to give you 100 ¤.;;;;;;;;;;;;;x
guilds_trader_master_give;¤Give all Goods¤;;;;;;;;;;;;;x
guilds_trader_master_give_desc;Give all of your goods to your Trade Master.;;;;;;;;;;;;;x
guilds_trader_master_stop;¤Toggle Funds Requests¤;;;;;;;;;;;;;x
guilds_trader_master_stop_desc;Allow or prevent your Trader Master from asking for funds.;;;;;;;;;;;;;x
guilds_unhappy_trade_master;Your Trade Master is unhappy. If you take more funds from him, you will have to face the consequences.;;;;;;;;;;;;;x
guilds_center_trade;Center of Trade;;;;;;;;;;;;;x
guilds_center_trade_desc;This town has a prosperous trade market organized by the Trade League.\nIt provide the owner with free goods and shipments every year.;;;;;;;;;;;;;x
guilds_center_trade_sieged;Pillaged Center of Trade;;;;;;;;;;;;;x
guilds_center_trade_sieged_desc;This town was once a major Center of Trade, but it was attacked. A member of the Great Trade League could restore it before the traders move elsewhere.;;;;;;;;;;;;;x
guilds_mapmode_yes;Shipment Present;;;;;;;;;;;;;x
guilds_mapmode_no;No Shipment Here;;;;;;;;;;;;;x
guilds_mapmode_caravan;Caravan Here;;;;;;;;;;;;;x
guilds_bustling_new_city;Bustling New City;;;;;;;;;;;;;x
guilds_bustling_new_city_desc;The Great Trade League is sending money and workers to this city.;;;;;;;;;;;;;x
guilds_music_good;Peasants Impressed;;;;;;;;;;;;;x
guilds_music_good_desc;Your musical skills impressed them.;;;;;;;;;;;;;x
guilds_music_bad;Peasants Outraged;;;;;;;;;;;;;x
guilds_music_bad_desc;Your musical skills outraged them.;;;;;;;;;;;;;x
guilds_holo_sheep;Large Wolf Sighting;;;;;;;;;;;;;x
guilds_holo_sheep_desc;Peasants talk of a large wolf roaming the fields, eating their sheeps.;;;;;;;;;;;;;x
successful_guilds_mission;Successful Mission;Mission réussie;Erfolgreiche Mission;;Misión completada;;;;;;;;;x
failed_guilds_mission;Failed Mission;Mission échouée;Gescheiterte Mission;;Misión fallida;;;;;;;;;x
successful_guilds_mission_stacked;Successful Missions;Missions réussies;Erfolgreiche Missionen;;Misiones completadas;;;;;;;;;x
failed_guilds_mission_stacked;Failed Missions;Missions échouées;Gescheiterte Missionen;;Misiones fallidas;;;;;;;;;x
guilds_influence_good_deal;Good Trade;;;;;;;;;;;;;x
guilds_influence_very_good_deal;Great Trade;;;;;;;;;;;;;x
guilds_influence_bad_deal;Bad Trade;;;;;;;;;;;;;x
guilds_influence_very_bad_deal;Horrible Trade;;;;;;;;;;;;;x
guilds_influence_inflation;Inflation;;;;;;;;;;;;;x
guilds_influence_debt;Cleared Debt;;;;;;;;;;;;;x
guilds_influence_good_deal_stacked;Good Trades;;;;;;;;;;;;;x
guilds_influence_very_good_deal_stacked;Great Trades;;;;;;;;;;;;;x
guilds_influence_bad_deal_stacked;Bad Trades;;;;;;;;;;;;;x
guilds_influence_very_bad_deal_stacked;Horrible Trades;;;;;;;;;;;;;x
guilds_influence_inflation_stacked;Inflation;;;;;;;;;;;;;x
guilds_influence_debt_stacked;Cleared Debts;;;;;;;;;;;;;x
guilds_influence_boom;Market Boom;;;;;;;;;;;;;x
guilds_influence_crash;Market Crash;;;;;;;;;;;;;x
guilds_influence_boom_stacked;Market Boom;;;;;;;;;;;;;x
guilds_influence_crash_stacked;Market Crash;;;;;;;;;;;;;x
failed_guilds_mission_counter;Balancing Paradox's Oversight;;;;;;;;;;;;;x
failed_guilds_mission_counter_stacked;Balancing Paradox's Oversights;;;;;;;;;;;;;x
guilds_market_crash_king_bonus;Control the Market;;;;;;;;;;;;;x
guilds_market_crash_king_bonus_desc;The Great Trade League grasp on the market is gone, which allowed the feudal lords to take over.;;;;;;;;;;;;;x
guilds_market_crash_trader_bonus;Control the Market;;;;;;;;;;;;;x
guilds_market_crash_trader_bonus_desc;The Great Trade League has total control of the market, allowing them to monopolize the profits.;;;;;;;;;;;;;x
guilds_market_crash_king_malus;Lost Control of the Market;;;;;;;;;;;;;x
guilds_market_crash_king_malus_desc;The Great Trade League has total control of the market, allowing them to monopolize the profits.;;;;;;;;;;;;;x
guilds_market_crash_trader_malus;Lost Control of the Market;;;;;;;;;;;;;x
guilds_market_crash_trader_malus_desc;The Great Trade League grasp on the market is gone, which allowed the feudal lords to take over.;;;;;;;;;;;;;x
guilds_market_crash_tracker;Great Trade War;;;;;;;;;;;;;x
guilds_market_crash_tracker_desc;The Great Trade League control [global_guilds_var_league.GetValue]% of the markets\nThe Feudal Lords Alliance control [global_guilds_var_outsider.GetValue]% of the markets;;;;;;;;;;;;x
guilds_busy_spiritual;Extra Councillor Duties;;;;;;;;;;;;;x
guilds_busy_spiritual_desc;This councillor is burdened by more work than usual.;;;;;;;;;;;;;x
guilds_busy_marshal;Extra Councillor Duties;;;;;;;;;;;;;x
guilds_busy_marshal_desc;This councillor is burdened by more work than usual.;;;;;;;;;;;;;x
guilds_busy_treasurer;Extra Councillor Duties;;;;;;;;;;;;;x
guilds_busy_treasurer_desc;This councillor is burdened by more work than usual.;;;;;;;;;;;;;x
guilds_busy_chancellor;Extra Councillor Duties;;;;;;;;;;;;;x
guilds_busy_chancellor_desc;This councillor is burdened by more work than usual.;;;;;;;;;;;;;x
guilds_busy_spymaster;Extra Councillor Duties;;;;;;;;;;;;;x
guilds_busy_spymaster_desc;This councillor is burdened by more work than usual.;;;;;;;;;;;;;x
guilds_tax_break;Tax Break;;;;;;;;;;;;;x
guilds_tax_break_desc;The peasants in the province enjoy a tax break.;;;;;;;;;;;;;x
guilds_cursed;Jinxed;;;;;;;;;;;;;x
guilds_cursed_desc;Has ignored the warnings of an old fool.;;;;;;;;;;;;;x
#decisions
guilds_show_decisions_on;- Show Trade League Decisions;;;;;;;;;;;;;x
guilds_show_decisions_on_desc;Click to show the Society decisions.;;;;;;;;;;;;;x
guilds_show_decisions_off;- Hide Trade League Decisions;;;;;;;;;;;;;x
guilds_show_decisions_off_desc;Click to hide the Society decisions.;;;;;;;;;;;;;x
guilds_shopping;Go to the market;;;;;;;;;;;;;x
guilds_shopping_power_desc;§PIntrigue Decision§! Spend some of your §YAssets§! to venture into the market, triggering several trading opportunities.;;;;;;;;;;;;;x
guilds_shopping_cooldown_tooltip;Has not gone to the market recently;;;;;;;;;;;;;x
guilds_shopping_prepare_tooltip;Prepare yourself to go the market to buy or sell items.;;;;;;;;;;;;;x
guilds_shopping_desc;Prepare yourself to go the market to buy or sell items.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;;x
guilds_recruit;Invite to the Trading League;;;;;;;;;;;;;x
guilds_recruit_desc;Attempt to invite [GetName] to the Great Trade League.;;;;;;;;;;;;;x
guilds_recruit_power_desc;§BCharacter Decision§! Attempt to invite someone into the Great Trade League.;;;;;;;;;;;;;x
guilds_recruit_block_tooltip;Has not already been asked to join.;;;;;;;;;;;;;x
guilds_loaning_one;Ask for a loan;;;;;;;;;;;;;x
guilds_loaning_one_desc;Receive 100 gold to be paid back in 2 years with 20% interest if not in debt.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;;x
guilds_loaning_two;Ask for a second loan;;;;;;;;;;;;;x
guilds_loaning_two_desc;Receive 100 gold to be paid back in 2 years with 20% interest if not in debt.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;;x
guilds_loaning_three;Ask for a third loan;;;;;;;;;;;;;x
guilds_loaning_three_desc;Receive 100 gold to be paid back in 2 years with 20% interest if not in debt.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;;x
guilds_loaning_one_power_desc;§PIntrigue Decision§! Ask the Trade League to loan you 100¤. It must be paid back 2 years later with 20% interest if not in debt at the time it was taken.;;;;;;;;;;;;;x
guilds_loan_cooldown_tooltip;Have less than three loans.;;;;;;;;;;;;;x
guilds_buffing_dummy;Use goods in a province;;;;;;;;;;;;;x
guilds_buffing_dummy_power_desc;§GHolding Decision§! Lets you right-click on one of your province's holdings to sell trade goods for various bonuses.;;;;;;;;;;;;;x
guilds_buffing_goods_tooltip;Have the item;;;;;;;;;;;;;;x
guilds_buffing_busy_tooltip;Is not currently in an event involving goods;;;;;;;;;;;;;;x
guilds_buffing_stone;Send Stones;;;;;;;;;;;;;x
guilds_buffing_stone_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_steel;Send Steel Ingots;;;;;;;;;;;;;x
guilds_buffing_steel_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_gem;Send Gems;;;;;;;;;;;;;x
guilds_buffing_gem_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_silver;Send Silver Ingots;;;;;;;;;;;;;x
guilds_buffing_silver_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_gold;Send Gold Ingots;;;;;;;;;;;;;x
guilds_buffing_gold_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_grain;Send Grains;;;;;;;;;;;;;x
guilds_buffing_grain_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_lumber;Send Lumber;;;;;;;;;;;;;x
guilds_buffing_lumber_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_linen;Send Linen Cloths;;;;;;;;;;;;;x
guilds_buffing_linen_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_incense;Send Incense;;;;;;;;;;;;;x
guilds_buffing_incense_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_spices;Send Spices;;;;;;;;;;;;;x
guilds_buffing_spices_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_meat;Send Meats;;;;;;;;;;;;;x
guilds_buffing_meat_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_wool;Send Wool Cloths;;;;;;;;;;;;;x
guilds_buffing_wool_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_hide;Send Hides;;;;;;;;;;;;;x
guilds_buffing_hide_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_ivory;Send Ivory;;;;;;;;;;;;;x
guilds_buffing_ivory_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_silk;Send Silk Cloths;;;;;;;;;;;;;x
guilds_buffing_silk_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_pottery;Send Potteries;;;;;;;;;;;;;x
guilds_buffing_pottery_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_alcohol;Send Alcohol;;;;;;;;;;;;;x
guilds_buffing_alcohol_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_armor;Send Weapons and Armor;;;;;;;;;;;;;x
guilds_buffing_armor_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_jewelry;Send Jewelry;;;;;;;;;;;;;x
guilds_buffing_jewelry_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_book;Send Books;;;;;;;;;;;;;x
guilds_buffing_book_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_statue;Send Statue;;;;;;;;;;;;;x
guilds_buffing_statue_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_music;Send Musical Instruments;;;;;;;;;;;;;x
guilds_buffing_music_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_glassware;Send Glasswares;;;;;;;;;;;;;x
guilds_buffing_glassware_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_dye;Send Dyes;;;;;;;;;;;;;x
guilds_buffing_dye_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_velvet;Send Velvet Cloths;;;;;;;;;;;;;x
guilds_buffing_velvet_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_buffing_fur;Send Furs;;;;;;;;;;;;;x
guilds_buffing_fur_desc;Send a shipment to this province for bonuses.;;;;;;;;;;;;;x
guilds_goods_bonus_war_tooltip;War influence:;;;;;;;;;;;;x
guilds_goods_bonus_goods_tooltip;Goods influence:;;;;;;;;;;;;x
guilds_goods_bonus_prosperity_tooltip;Prosperity influence:;;;;;;;;;;;;x
guilds_goods_bonus_epidemic_tooltip;Epidemic influence:;;;;;;;;;;;;x
guilds_goods_bonus_terrain_tooltip;Terrain influence:;;;;;;;;;;;;x
guilds_goods_bonus_construction_tooltip;Construction influence:;;;;;;;;;;;;x
guilds_goods_bonus_festivitie_tooltip;Festivities influence:;;;;;;;;;;;;x
guilds_atk_bonus_tooltip;All Units Attack: §G+10.0%§!;;;;;;;;;;;;x
guilds_def_bonus_tooltip;All Units Defence: §G+10.0%§!;;;;;;;;;;;;x
guilds_levy_bonus_tooltip;Levy Size: §G+15.0%§!;;;;;;;;;;;;x
guilds_smugglers_ring_metal_tooltip;Is not flooded with smuggled mineral goods;;;;;;;;;;;;;x
guilds_smugglers_ring_vegetal_tooltip;Is not flooded with smuggled vegetal goods;;;;;;;;;;;;;x
guilds_smugglers_ring_animal_tooltip;Is not flooded with smuggled animal goods;;;;;;;;;;;;;x
guilds_smugglers_ring_final_tooltip;Is not flooded with smuggled finished goods;;;;;;;;;;;;;x
guilds_buy_shop;Buy or Sell Stalls and Caravans;;;;;;;;;;;;;x
guilds_buy_shop_desc;Stalls and Caravans are used to improve the rentability of your business endeavor.;;;;;;;;;;;;;x
guilds_buy_shop_power_desc;§PIntrigue Decision§! Enables you to buy Stalls and Caravans.\nAlso let you improve the success rate of the next Caravan you send.\n§GHolding Decision§! Stalls can be used on your holdings and improve the profit from goods spent in that province.\n§RForeign Holding Decision§! Caravans can be used on foreign provinces' holdings that have trade goods modifiers by right-click them while owning a Caraven, prepared or not, and will return with cheap goods a year later.\nBoth Caravans and Stalls are returned to you after their job is done.;;;;;;;;;;;;;x
guilds_shopping_stall_metal;Place a Mineral Stall;;;;;;;;;;;;x
guilds_shopping_stall_metal_desc;Increase the selling price of stones, steel, gems, silver and gold.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_stall_vegetal;Place an Agricultural Stall;;;;;;;;;;;;x
guilds_shopping_stall_vegetal_desc;Increase the selling price of grain, lumber, linen, incense and spices.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_stall_animal;Place a Hunting Stall;;;;;;;;;;;;x
guilds_shopping_stall_animal_desc;Increase the selling price of meat, wool, hide, ivory and silk.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_stall_goods;Place a Finished Goods Stall;;;;;;;;;;;;x
guilds_shopping_stall_goods_desc;Increase the selling price of pottery, alcohol, weapons and armor, jewelry and books.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_stall_general;Place a General Stall;;;;;;;;;;;;x
guilds_shopping_stall_general_desc;Slightly increase the selling price of everything.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_caravan;Send a Caravan;;;;;;;;;;;;x
guilds_shopping_caravan_desc;Send a Caravan to this province to buy their goods at half price.\nThe §YAssets§! required is affected by the Society's Influence.;;;;;;;;;;;;x
guilds_shopping_caravan_shipment_tooltip;Any Goods Shipment;;;;;;;;;;;;x
guilds_caravan_option;Prepare your next Caravan;;;;;;;;;;;;x
guilds_caravan_option_desc;Invest money to improve rentability and security of the next Caravan.\nThis does not send the Caravan itself.;;;;;;;;;;;;x
guilds_prepared_caravan_tooltip;The Caravan is not ready;;;;;;;;;;;;x
guilds_preparing_caravan_tooltip;Not preparing a Caravan;;;;;;;;;;;;x
guilds_caravan_robber_tooltip;Is not dealing with a highway robber band;;;;;;;;;;;;x
guilds_caravan_fail_tooltip;losing the Caravan.;;;;;;;;;;;;x
guilds_caravan_win_tooltip;success.;;;;;;;;;;;;x
guilds_caravan_nothing_tooltip;not buying each goods.;;;;;;;;;;;;x
guilds_caravan_something_tooltip;buying each goods.;;;;;;;;;;;;x
guilds_become_republic;Become a Merchant Republic;;;;;;;;;;;;x
guilds_become_republic_desc;Recruit other members of the Trade League and reform your realm into a republic.;;;;;;;;;;;;x
guilds_become_republic_power_desc;§PIntrigue Decision§! If you are at least a duke and your capital is coastal, you can become a Merchant Republic by spending §YAssets§! and ¤. You will invite vassals as both patricians and society members.;;;;;;;;;;;;x
guilds_sabotaging_dummy;Sabotage Provinces;;;;;;;;;;;;;x
guilds_sabotaging_dummy_power_desc;§RForeign Holding Decision§! Lets you right-click on a holding owned by a rival, heretic or someone at war with you and negatively impact their supply lines, economy or population.;;;;;;;;;;;;;x
guilds_sabotaging_supply;Disrupt Supply Lines;;;;;;;;;;;;x
guilds_sabotaging_supply_desc;Severely lower the target's ability to resupply and replenish their troops.;;;;;;;;;;;;x
guilds_sabotaging_economy;Embargo Demesne;;;;;;;;;;;;x
guilds_sabotaging_economy_desc;Badly damage the target's economy and industry.;;;;;;;;;;;;x
guilds_sabotaging_propaganda;Spread Negative Propaganda;;;;;;;;;;;;x
guilds_sabotaging_propaganda_desc;Enrage the people against their ruler, making them revolt and not want to fight for him.;;;;;;;;;;;;x
guilds_sabotaging_scorched;Pull Supplies Out;;;;;;;;;;;;x
guilds_sabotaging_scorched_desc;Remove goods and supplies from a province, salvaging some and making any siege more difficult.;;;;;;;;;;;;x
guilds_show_warehouse_on;- Show Warehouse Decisions;;;;;;;;;;;;;x
guilds_show_warehouse_on_desc;Click to show the Warehouse decisions.;;;;;;;;;;;;;x
guilds_show_warehouse_off;- Hide Warehouse Decisions;;;;;;;;;;;;;x
guilds_show_warehouse_off_desc;Click to hide the Warehouse decisions.;;;;;;;;;;;;;x
guilds_guarding_warehouse_on;Hire Guards;;;;;;;;;;;;;x
guilds_guarding_warehouse_on_desc;Hire Guards to protect your Warehouse and your Trade Goods.;;;;;;;;;;;;;x
guilds_guarding_warehouse_off;Dismiss Guards;;;;;;;;;;;;;x
guilds_guarding_warehouse_off_desc;Dismiss the Guards protecting your Warehouse and your Trade Goods.;;;;;;;;;;;;;x
guilds_guarding_warehouse_out_on;Hire Guards;;;;;;;;;;;;;x
guilds_guarding_warehouse_out_on_desc;Hire Guards to protect your Warehouse and your Trade Goods.;;;;;;;;;;;;;x
guilds_guarding_warehouse_out_off;Dismiss Guards;;;;;;;;;;;;;x
guilds_guarding_warehouse_out_off_desc;Dismiss the Guards protecting your Warehouse and your Trade Goods.;;;;;;;;;;;;;x
guilds_discard_guards_province;Dismiss Guards;;;;;;;;;;;;;x
guilds_discard_guards_province_desc;Dismiss the Guards protecting your Warehouse and your Trade Goods.;;;;;;;;;;;;;x
guilds_build_warehouse_button;Start Building a Warehouse;;;;;;;;;;;;x
guilds_build_warehouse_button_desc;Some goods can make it faster and cheaper.;;;;;;;;;;;;x
guilds_building_warehouse_tooltip;Some goods can make it faster and cheaper.;;;;;;;;;;;;x
guilds_decorated_warehouse_gold;Remove the Golden Armor;;;;;;;;;;;;x
guilds_decorated_warehouse_gold_desc;Receive the goods back and install a new decoration in your Warehouse.;;;;;;;;;;;;x
guilds_decorated_warehouse_incense;Ventilate the Incense;;;;;;;;;;;;x
guilds_decorated_warehouse_incense_desc;Receive the goods back and install a new decoration in your Warehouse.;;;;;;;;;;;;x
guilds_decorated_warehouse_silk;Rollup the Silk Banners;;;;;;;;;;;;x
guilds_decorated_warehouse_silk_desc;Receive the goods back and install a new decoration in your Warehouse.;;;;;;;;;;;;x
guilds_decorated_warehouse_book;Replace the Bookshelves;;;;;;;;;;;;x
guilds_decorated_warehouse_book_desc;Receive the goods back and install a new decoration in your Warehouse.;;;;;;;;;;;;x
guilds_decorated_warehouse_custom;Decorate your Warehouse;;;;;;;;;;;;x
guilds_decorated_warehouse_custom_desc;Use goods to decorate your Warehouse.;;;;;;;;;;;;x
guilds_discard_warehouse;Abandon the Rented Warehouse;;;;;;;;;;;;x
guilds_discard_warehouse_desc;Save on some taxes by selling a useless building.;;;;;;;;;;;;x
guilds_sell_warehouse;Sell Warehouse Decoration;;;;;;;;;;;;x
guilds_sell_warehouse_desc;You will sell one of the decorations of your Warehouse.;;;;;;;;;;;;x
guilds_sell_warehouse_outsider;Sell Warehouse Decoration.;;;;;;;;;;;;x
guilds_sell_warehouse_outsider_desc;You will sell one of the decorations of your Warehouse.;;;;;;;;;;;;x
guilds_discard_warehouse_outsider;Abandon the Rented Warehouse;;;;;;;;;;;;x
guilds_discard_warehouse_outsider_desc;Save on some taxes by selling a useless building.;;;;;;;;;;;;x
guilds_discard_warehouse_province;Abandon the Rented Warehouse;;;;;;;;;;;;x
guilds_discard_warehouse_province_desc;Save on some taxes by selling a useless building.;;;;;;;;;;;;x
guilds_delivery_button;Deliver Trade Goods.;;;;;;;;;;;;x
guilds_delivery_button_desc;Contact the Trade League representative about your Trade Goods delivery.;;;;;;;;;;;;x
guilds_craft_button;Contact Affiliated Artisans;;;;;;;;;;;;;x
guilds_craft_button_desc;Meet with artisans from the Great Trade League to craft something for you.\n1 pottery + 1 grain = 2 alcohol barrels\n1 meat + 1 spice = feast modifier (+10 vassal opinion for 3 years)\n4 grains = 1 bag of meat + 1 stack of wool cloths + 1 bundle of hides\n3 stones = 1 box of gems\n5 stones = 1 crate of silver ingots\n6 stones = 1 crate of gold ingots\n2 stones = 1 statue\n1 hide + 1 lumber = 2 crates of musical instruments\n1 stone + 1 lumber + 1 silver = 2 crates of glassware\n1 gold + 1 gem = 2 jewelry boxes + money\n1 gold + 1 silver = 1  wearable crown (M&M or Jade dlc)\n1 gold + 1 jewelry = 1  wearable jewelry (M&M or Jade dlc)\n1 lumber + 1 grain + 1 meat = 1 pouch of dye\n1 linen + 1 wool + 1 silk = 3 stacks of velvets cloths\n1 hide + 1 lumber = 2 bundles of furs\n1 steel + 1 hide = 1 wearable armor + 1 weapons and armor crates (M&M or Jade dlc)\n1 steel + 1 lumber = 1 combat weapon + 1 W&A (M&M or Jade dlc)\n1 steel + 1 gem = 1 ceremonial weapon + 1 W&A (M&M or Jade dlc)\n1 stone + money = 1 cart of potteries\n2 hides = 1 pile of books;;;;;;;;;;;;;x
guilds_craft_button_power_desc;§PIntrigue Decision§! Allows you to hire craftsmen with your §YAssets§! to transform trade goods you own into more profitable items.;;;;;;;;;;;;;x
guilds_can_craft_tooltip;Have the goods required for at least one recipe.;;;;;;;;;;;;;x
guilds_create_center;Create a Center of Trade;;;;;;;;;;;;x
guilds_create_center_desc;Make your capital a major Center of Trade. It will generate free goods and shipments.;;;;;;;;;;;;x
guilds_create_center_power_desc;§PIntrigue Decision§! Guild Masters can make their capital a major Center of Trade once in their lifetime using §YAssets§! and ¤. It will provide you with free goods and shipments, but the owner needs to support it in the long term.;;;;;;;;;;;;x
guilds_repair_center;Repair the Center of Trade;;;;;;;;;;;;x
