#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#[From.Religion.GetName]
#[From.Religion.GetHighGodName]
#[From.Religion.GetRandomGodName]
#[From.Religion.GetRandomEvilGodName]
#[From.Religion.GetPriestTitle]
#[From.Religion.GetScriptureName]
#[From.Religion.GetPietyName]
#[From.Religion.GetCrusadeName]
#[From.Society.GetName]
#[From.GetSocietyRank]
#[From.GetFirstName]
#[From.GetTitledFirstName]
#
#knights_templar
society_gwydion_rank_4_female;Warchief;;;;;;;;;;;;;x
society_gwydion_rank_1_male;Hunter;;;;;;;;;;;;;x
society_gwydion_rank_2_male;Warrior;;;;;;;;;;;;;x
society_gwydion_rank_3_male;Wolfkin;;;;;;;;;;;;;x
society_gwydion_rank_4_male;Warchief;;;;;;;;;;;;;x
#red_dragons
society_red_dragons;The Red Dragon Knights;;;;;;;;;;;;;x
society_red_dragons_desc;Up till now the Red Dragon Knights have contented themselves with keeping safe the high ways and guarding the holy places of the druidic faith. This band of warriors now dedicated themselves to the protection of innocent druidic peoples everywhere. The Red Dragon Knights shall raise their banners for any druidic ruler at war with infidels, but won't fight their brothers and sisters in the faith.;;;;;;;;;;;;;x
society_red_dragons_leader_desc;The Grand Master of the Red Dragon Knights.;;;;;;;;;;;;;x
society_red_dragons_rank_1_female;Adjutante;;;;;;;;;;;;;x
society_red_dragons_rank_2_female;Dame;;;;;;;;;;;;;x
society_red_dragons_rank_3_female;Dragon Knight;;;;;;;;;;;;;x
society_red_dragons_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_red_dragons_rank_1_male;Sergeant;;;;;;;;;;;;;x
society_red_dragons_rank_2_male;Knight;;;;;;;;;;;;;x
society_red_dragons_rank_3_male;Dragon Knight;;;;;;;;;;;;;x
society_red_dragons_rank_4_male;Grand Master;;;;;;;;;;;;;x
#anubis
society_anubis;The Anubis Guard;;;;;;;;;;;;;x
society_anubis_desc;The Anubis Guards are warriors atop chariots equipped with bow and arrow alongside fearsome spear troops. They don helmets in the shape of the old god of the dead, Anubis, to whom they seek to gift their enemies as offering so that he may judge their souls, certainly to be devoured by Ammit. This [From.Religion.GetName] holy order pose a serious threat to all that oppose Kemetism and strike fear in the heart of the enemies of Egypt.;;;;;;;;;;;;;x
society_anubis_leader_desc;The Grand Master of the Anubis Guard.;;;;;;;;;;;;;x
society_anubis_rank_1_female;Recruit;;;;;;;;;;;;;x
society_anubis_rank_2_female;Guard;;;;;;;;;;;;;x
society_anubis_rank_3_female;Commander;;;;;;;;;;;;;x
society_anubis_rank_4_female;Warchief;;;;;;;;;;;;;x
society_anubis_rank_1_male;Recruit;;;;;;;;;;;;;x
society_anubis_rank_2_male;Guard;;;;;;;;;;;;;x
society_anubis_rank_3_male;Commander;;;;;;;;;;;;;x
society_anubis_rank_4_male;Warchief;;;;;;;;;;;;;x
#horus
society_horus;The Horusian Guard;;;;;;;;;;;;;x
society_horus_desc;Following the ongoing success of the Anubis guard, the Pharaohate created another [From.Religion.GetName] holy order. This time it us under the protection of the tutelary deity itself, Horus. With the blessing of the god of kingship and the sky, the Horusian Guard is ready to defend the Egyptian empire from all heathens and heretics that would dare threaten it.;;;;;;;;;;;;;x
society_horus_leader_desc;The Grand Master of the Horusian Guard.;;;;;;;;;;;;;x
society_horus_rank_1_female;Recruit;;;;;;;;;;;;;x
society_horus_rank_2_female;Guard;;;;;;;;;;;;;x
society_horus_rank_3_female;Commander;;;;;;;;;;;;;x
society_horus_rank_4_female;Warchief;;;;;;;;;;;;;x
society_horus_rank_1_male;Recruit;;;;;;;;;;;;;x
society_horus_rank_2_male;Guard;;;;;;;;;;;;;x
society_horus_rank_3_male;Commander;;;;;;;;;;;;;x
society_horus_rank_4_male;Warchief;;;;;;;;;;;;;x
#herculean
society_herculean;The Herculeans;;;;;;;;;;;;;x
society_herculean_desc;We have founded the Herculeans, an order of [From.Religion.GetName] warriors devoted to Hercules, the mightiest of the heroes. They tirelessly seek to emulate his exploits and battle against the followers of the Judean and Arabian prophets. No longer shall the followers of the ancient [From.Religion.GetName] faith bow their heads before foreign gods!;;;;;;;;;;;;;x
society_herculean_leader_desc;The Grand Master of the Herculeans.;;;;;;;;;;;;;x
society_herculean_rank_1_female;Labourer;;;;;;;;;;;;;x
society_herculean_rank_2_female;Hero;;;;;;;;;;;;;x
society_herculean_rank_3_female;Argonaut;;;;;;;;;;;;;x
society_herculean_rank_4_female;Warchief;;;;;;;;;;;;;x
society_herculean_rank_1_male;Labourer;;;;;;;;;;;;;x
society_herculean_rank_2_male;Hero;;;;;;;;;;;;;x
society_herculean_rank_3_male;Argonaut;;;;;;;;;;;;;x
society_herculean_rank_4_male;Warchief;;;;;;;;;;;;;x
#sacred_band
society_sacred_band;The Sacred Band;;;;;;;;;;;;;x
society_sacred_band_desc;The Sacred Band are a reformed brotherhood of soldiers noted for their stalwart discipline and unwavering resolution, the original band had vanished over a thousand years ago. They were an elite corps of 150 pairs of male lovers, formed with men of all social class. The members of this reborn order have sworn to never rest until the Gods of Olympus are granted the respect they are due;;;;;;;;;;;;;x
society_sacred_band_leader_desc;The Grand Master of the Sacred Band.;;;;;;;;;;;;;x
society_sacred_band_rank_1_female;Recruit;;;;;;;;;;;;;x
society_sacred_band_rank_2_female;Hoplite;;;;;;;;;;;;;x
society_sacred_band_rank_3_female;Captain;;;;;;;;;;;;;x
society_sacred_band_rank_4_female;Warchief;;;;;;;;;;;;;x
society_sacred_band_rank_1_male;Recruit;;;;;;;;;;;;;x
society_sacred_band_rank_2_male;Hoplite;;;;;;;;;;;;;x
society_sacred_band_rank_3_male;Captain;;;;;;;;;;;;;x
society_sacred_band_rank_4_male;Warchief;;;;;;;;;;;;;x
#great_host
society_great_host;The Great Host;;;;;;;;;;;;;x
society_great_host_desc;The Great Tengri Host, an army of armies, with as many warriors as there is blades of grass in the steppes. The host is ever getting ready for the time that a Great Khan would rise and unite the hordes, leading them to glory. Until the time is right, the Great Host allow a very small subset their armies to gain experiences while helping any Tengri rulers in need of help against their common enemies;;;;;;;;;;;;;x
society_great_host_leader_desc;The Grand Master of the Great Host.;;;;;;;;;;;;;x
society_great_host_rank_1_female;Marauder;;;;;;;;;;;;;x
society_great_host_rank_2_female;Rider;;;;;;;;;;;;;x
society_great_host_rank_3_female;Keshik;;;;;;;;;;;;;x
society_great_host_rank_4_female;Warlord;;;;;;;;;;;;;x
society_great_host_rank_1_male;Marauder;;;;;;;;;;;;;x
society_great_host_rank_2_male;Rider;;;;;;;;;;;;;x
society_great_host_rank_3_male;Keshik;;;;;;;;;;;;;x
society_great_host_rank_4_male;Warlord;;;;;;;;;;;;;x
#guardians_of_the_sacred_flame
society_guardians_of_the_sacred_flame;The Guardians of the Sacred Flame;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_desc;Romuva Temple is the most sacred place of the Romuvan faith. It is well hidden and house the sacred flame and an evergreen oak, protected by the Kriwe and its loyal guards for centuries. The guards spent their life keeping the temple's location a secret, only the most dedicated warriors were chosen for the task and they will gladly help Romuvan rulers to sharpen their skills against those who pose a threat to their faith.;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_leader_desc;The Grand Master of the Guardians of the Sacred Flame.;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_1_female;Guardian;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_2_female;Oakenshield;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_3_female;Flamewatcher;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_4_female;Warrior Priest;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_1_male;Guardian;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_2_male;Oakenshield;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_3_male;Flamewatcher;;;;;;;;;;;;;x
society_guardians_of_the_sacred_flame_rank_4_male;Warrior Priest;;;;;;;;;;;;;x
#disciples_of_the_old_gods
society_disciples_of_the_old_gods;The Disciples of the Old Gods;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_desc;One of the points that distinct the Finnish faith from the other Nordic Pagans is its strong ties to nature. Most of its gods are related to an aspect of nature and they have a strong animist side about local nature deities. The Disciples protect these local deities, their shrines being much smaller and easily forgotten, assuring that they still receive the respect they deserve. They will help any ruler of the Suomenusko who's territories is menaced by infidels.;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_leader_desc;The Grand Master of the Disciples of the Old Gods.;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_1_female;Swan Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_2_female;Elk Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_3_female;Bear Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_4_female;Warrior Priest;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_1_male;Swan Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_2_male;Elk Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_3_male;Bear Warrior;;;;;;;;;;;;;x
society_disciples_of_the_old_gods_rank_4_male;Warrior Priest;;;;;;;;;;;;;x
#society_holy_one
society_holy_one;The [chivalry_holy_society_one_name.GetName];;;;;;;;;;;;;x #create issues with events, made custom desc
society_holy_one_desc;The [chivalry_holy_society_one_name.GetName] is a military monastic order, created to protect the [From.Religion.GetName] faith and its people. Peasants, Knights and even Kings will join this holy fellowship to help against the ever-increasing infidel threat creeping from beyond our borders and from within.;;;;;;;;;;;;;x
society_holy_one_leader_desc;The Grand Master of the [chivalry_holy_society_one_name.GetName].;;;;;;;;;;;;;x
society_holy_one_rank_1_female;Adjutante;;;;;;;;;;;;;x
society_holy_one_rank_2_female;Dame;;;;;;;;;;;;;x
society_holy_one_rank_3_female;Captain;;;;;;;;;;;;;x
society_holy_one_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_holy_one_rank_1_male;Sergeant;;;;;;;;;;;;;x
society_holy_one_rank_2_male;Knight;;;;;;;;;;;;;x
society_holy_one_rank_3_male;Captain;;;;;;;;;;;;;x
society_holy_one_rank_4_male;Grand Master;;;;;;;;;;;;;x
#society_generic_fighter_guild
society_generic_fighter_guild;The Warriors Guild;;;;;;;;;;;;;x
society_generic_fighter_guild_desc;Men and women from all around the world gather in this guild to prove their might and mettle. They seek to improve their fame and become renowed champions through trials and duels which may cost them their lives.;;;;;;;;;;;;;x
society_generic_fighter_guild_leader_desc;The Champion of the Warriors Guild.;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_1_female;Novice;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_2_female;Veteran;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_3_female;Pretender;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_4_female;Champion;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_1_male;Novice;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_2_male;Veteran;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_3_male;Pretender;;;;;;;;;;;;;x
society_generic_fighter_guild_rank_4_male;Champion;;;;;;;;;;;;;x
#society_risk_fighter_guild
society_risk_fighter_guild;The Berserkers;;;;;;;;;;;;;x
society_risk_fighter_guild_desc;The Berserkers are people who have either nothing to lose or were judged too dangerous by the Warriors Guild to join their ranks. They fight recklessly and are a threat to their own life and to anyone who faces them, making them some of the most dangerous foes in the land. They tend to have more glorious lives than most, albeit shorter ones, too.;;;;;;;;;;;;;x
society_risk_fighter_guild_leader_desc;The Champion of the Berserkers.;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_1_female;Squirrel;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_2_female;Boar;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_3_female;Wolf;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_4_female;Bear;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_1_male;Squirrel;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_2_male;Boar;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_3_male;Wolf;;;;;;;;;;;;;x
society_risk_fighter_guild_rank_4_male;Bear;;;;;;;;;;;;;x
#society_female_fighter_guild
society_female_fighter_guild;The Amazons;;;;;;;;;;;;;x
society_female_fighter_guild_desc;No one is sure whether they are the Amazons of legends or simply a sect of women seeking to improve their martial might who took their mantles.\nTheir skills in combat can rival those of any men, so underestimating them is a grave mistake.;;;;;;;;;;;;;x
society_female_fighter_guild_leader_desc;The Champion of the Amazons.;;;;;;;;;;;;;x
society_female_fighter_guild_rank_1_female;Initiate;;;;;;;;;;;;;x
society_female_fighter_guild_rank_2_female;Amazon;;;;;;;;;;;;;x
society_female_fighter_guild_rank_3_female;Warmatron;;;;;;;;;;;;;x
society_female_fighter_guild_rank_4_female;Amazonian Queen;;;;;;;;;;;;;x
society_female_fighter_guild_rank_1_male;Novice;;;;;;;;;;;;;x
society_female_fighter_guild_rank_2_male;Veteran;;;;;;;;;;;;;x
society_female_fighter_guild_rank_3_male;Pretender;;;;;;;;;;;;;x
society_female_fighter_guild_rank_4_male;Champion;;;;;;;;;;;;;x
#
society_hand_rank_4_female;Lightbringer;;;;;;;;;;;;;x
society_hand_rank_4_male;Lightbringer;;;;;;;;;;;;;x
society_warden_rank_4_female;First Warden;;;;;;;;;;;;;x
society_warden_rank_4_male;First Warden;;;;;;;;;;;;;x
society_scion_rank_4_female;Antecedent;;;;;;;;;;;;;x
society_scion_rank_4_male;Antecedent;;;;;;;;;;;;;x
society_rose_rank_4_female;Mother Superior;;;;;;;;;;;;;x
society_rose_rank_4_male;Grand Master;;;;;;;;;;;;;x
society_black_rank_4_female;Captain;;;;;;;;;;;;;x
society_black_rank_4_male;Captain;;;;;;;;;;;;;x
society_cloak_rank_4_female;General;;;;;;;;;;;;;x
society_cloak_rank_4_male;General;;;;;;;;;;;;;x
society_falcon_rank_4_female;The Eagle;;;;;;;;;;;;;x
society_falcon_rank_4_male;The Eagle;;;;;;;;;;;;;x
society_hound_rank_4_female;Commander;;;;;;;;;;;;;x
society_hound_rank_4_male;Commander;;;;;;;;;;;;;x
#Governement
holy_order_government;Holy Order;;;;;;;;;;;;;x
holy_order_government_desc;The most pious followers of their religion might join Holy Orders in an attempt to defend the faith from outside forces. Coming to the defense of any Lord or Lady who might be attacked by infidels, they are the stalwart protectors of the faithful. These orders have strict hierarchies, passing from one leader to the next within the order.;Les fidèles les plus pieux peuvent rejoindre les ordres sacrés de leur religion afin de tenter de défendre les seigneurs ou dames attaqués par les infidèles. Ces ordres ont des hiérarchies strictes et passent d'un chef à l'autre au sein de l'ordre.;Die frommsten Anhänger ihrer Religion können sich den Ritterorden anschließen, um den Glauben vor äußeren Einwirkungen zu schützen. Sie kommen zur Verteidigung eines jeden Fürsten oder Fürstin, die von Ungläubigen angegriffen werden und sind damit die unerschütterlichen Beschützer der Gläubigen. Diese Orden haben strenge Hierarchien und die Herrschaft wechselt nach Reihenfolge.;;Los seguidores más piadosos de una religión podrían unirse a las órdenes sagradas buscando de defender la fe contra fuerzas externas. En defensa de todo señor o señora que pueda ser atacado por infieles, son los defensores incondicionales de los fieles. Estas órdenes tienen jerarquías estrictas, que pasan de un líder a otro dentro de la orden.;;;;;x
# holy_order_government_desc;The Holy Order government is a militarized chivalric order with an agressive focus on its religious faith. They rules their territories like feudal lords, but they are merciless to vassals that does not follow their faith, regardless of said vassals government type. Their particular focus on solely being a military organization prevent them from managing anything higher than a dukedom.;;;;;;;;;;;;;x
# holy_order_government_muslim;Holy Order;;;;;;;;;;;;;x
# holy_order_government_muslim_desc;The Holy Order government is composed by members of a militarized chivalric order with an agressive focus on its religious faith. They rule their territories like feudal lords, but they are merciless to vassals that do not follow their faith, regardless of said vassals government type. Their particular focus on solely being a military organization prevents them from managing anything higher than a dukedom.;;;;;;;;;;;;;x
# holy_order_government_indian;Holy Order;;;;;;;;;;;;;x
# holy_order_government_indian_desc;The Holy Order government is composed by members of a militarized chivalric order with an agressive focus on its religious faith. They rule their territories like feudal lords, but they are merciless to vassals that do not follow their faith, regardless of said vassals government type. Their particular focus on solely being a military organization prevents them from managing anything higher than a dukedom.;;;;;;;;;;;;;x
# holy_order_government_pagan;Holy Order;;;;;;;;;;;;;x
# holy_order_government_pagan_desc;The Holy Order government is composed by members of a militarized chivalric order with an agressive focus on its religious faith. They rule their territories like feudal lords, but they are merciless to vassals that do not follow their faith, regardless of said vassals government type. Their particular focus on solely being a military organization prevents them from managing anything higher than a dukedom.;;;;;;;;;;;;;x
mercenary_government;Mercenary Band;;;;;;;;;;;;;x
mercenary_government_desc;The Mercenary government is composed by members of a highly militarized organization ruled with sheer military power, its main export. Due to its lack of divine right to rule, it is not as stable as a feudal realm and it lacks the religious legitimacy of the Holy Orders, so bribes and and ruling with an iron fist are necessary to keep control. They receive most of their income from their work as mercenaries and from the tributes of their vassals.;;;;;;;;;;;;;x
gov_holy_order;Holy Order;;;;;;;;;;;;;x
gov_merc;Mercenaries;;;;;;;;;;;;;x
#Landed title stuff
d_chivalry_holy_hand;Knights of the Silver Gauntlet;;;;;;;;;;;;;x
d_chivalry_holy_hand_adj;Silver Gauntlet;;;;;;;;;;;;;x
d_chivalry_holy_hand_true;Knights of the Silver Gauntlet;;;;;;;;;;;;;x
d_chivalry_holy_hand_true_adj;Silver Gauntlet;;;;;;;;;;;;;x
CHIVALRY_HAND_FOA;Lord Lightbringer;;;;;;;;;;;;;x
d_chivalry_holy_warden;White Wardens;;;;;;;;;;;;;x
d_chivalry_holy_warden_adj;Warden;;;;;;;;;;;;;x
d_chivalry_holy_warden_true;White Wardens;;;;;;;;;;;;;x
d_chivalry_holy_warden_true_adj;Warden;;;;;;;;;;;;;x
CHIVALRY_WARDEN_FOA;First Warden;;;;;;;;;;;;;x
d_chivalry_holy_scion;Scions of the First Dawn;;;;;;;;;;;;;x
d_chivalry_holy_scion_adj;Scion;;;;;;;;;;;;;x
d_chivalry_holy_scion_true;Scions of the First Dawn;;;;;;;;;;;;;x
d_chivalry_holy_scion_true_adj;Scion;;;;;;;;;;;;;x
CHIVALRY_SCION_FOA;Antecedent;;;;;;;;;;;;;x
d_chivalry_holy_rose;Order of the Burning Rose;;;;;;;;;;;;;x
d_chivalry_holy_rose_true_adj;Burning Rose;;;;;;;;;;;;;x
d_chivalry_holy_rose_true;Order of the Burning Rose;;;;;;;;;;;;;x
d_chivalry_holy_rose_adj;Burning Rose;;;;;;;;;;;;;x
CHIVALRY_ROSE_FOA;Grand Master;;;;;;;;;;;;;x
d_chivalry_merc_black;Dark Company;;;;;;;;;;;;;x
d_chivalry_merc_black_adj;Dark Company;;;;;;;;;;;;;x
d_chivalry_holy_black_true;Dark Company;;;;;;;;;;;;;x
d_chivalry_holy_black_true_adj;Dark Company;;;;;;;;;;;;;x
CHIVALRY_BLACK_FOA;Captain;;;;;;;;;;;;;x
d_chivalry_merc_cloak;Stormcoats;;;;;;;;;;;;;x
d_chivalry_merc_cloak_adj;Stormcoats;;;;;;;;;;;;;x
d_chivalry_holy_cloak_true;Stormcoats;;;;;;;;;;;;;x
d_chivalry_holy_cloak_true_adj;Stormcoats;;;;;;;;;;;;;x
CHIVALRY_CLOAK_FOA;General;;;;;;;;;;;;;x
d_chivalry_merc_falcon;Band of the Eagle;;;;;;;;;;;;;x
d_chivalry_merc_falcon_adj;Band of the Eagle;;;;;;;;;;;;;x
d_chivalry_holy_falcon_true;Band of the Eagle;;;;;;;;;;;;;x
d_chivalry_holy_falcon_true_adj;Band of the Eagle;;;;;;;;;;;;;x
CHIVALRY_FALCON_FOA;Eagle;;;;;;;;;;;;;x
d_chivalry_merc_hound;Hounds of War;;;;;;;;;;;;;x
d_chivalry_merc_hound_adj;Hounds of War;;;;;;;;;;;;;x
d_chivalry_holy_hound_true;Hounds of War;;;;;;;;;;;;;x
d_chivalry_holy_hound_true_adj;Hounds of War;;;;;;;;;;;;;x
CHIVALRY_HOUND_FOA;Commander;;;;;;;;;;;;;x
d_chivalry_temporary;Former Holy Order;;;;;;;;;;;;;x
d_chivalry_temporary_adj;Former Holy Order;;;;;;;;;;;;;x
#Laws
chivalry_mobilization;Mobilization;;;;;;;;;;;;;x
chivalry_mobilization_desc;Military Organizations can choose the level of mobilization of their realm, increasing the amount of men available for war but negatively impacting their economy and relations.\nThe higher the level, the more expensive you are to hire.;;;;;;;;;;;;;x
chivalry_mobilization_0;Passive Status;;;;;;;;;;;;;x
chivalry_mobilization_0_option;Passive;;;;;;;;;;;;;x
chivalry_mobilization_0_desc;You dismiss most of your forces and focus on the stability of the realm.\nYou cannot be hired while passive.;;;;;;;;;;;;;x
chivalry_mobilization_1;Active Status;;;;;;;;;;;;;x
chivalry_mobilization_1_option;Active;;;;;;;;;;;;;x
chivalry_mobilization_1_desc;You are available to be hired by other rulers.\nBattle / Siege reward: §G20§!¤\nMajor Battle reward: §G40§!¤\nArmy Commander reward §G10§!¤;;;;;;;;;;;;;x
chivalry_mobilization_2;Light Mobilization;;;;;;;;;;;;;x
chivalry_mobilization_2_option;Light;;;;;;;;;;;;;x
chivalry_mobilization_2_desc;You increase the amount of men hired for war from your demesne and lose a part of your income to pay them, accordingly.\nBattle / Siege reward: §G30§!¤\nMajor Battle reward: §G60§!¤\nArmy Commander reward §G15§!¤;;;;;;;;;;;;;x
chivalry_mobilization_3;Heavy Mobilization;;;;;;;;;;;;;x
chivalry_mobilization_3_option;Heavy;;;;;;;;;;;;;x
chivalry_mobilization_3_desc;You further increase the number of men recruited from your demesne, and your vassals are now forced to give you at least a quarter of their forces.\nBattle / Siege reward: §G40§!¤\nMajor Battle reward: §G80§!¤\nArmy Commander reward §G20§!¤;;;;;;;;;;;;;x
chivalry_mobilization_4;Total Mobilization;;;;;;;;;;;;;x
chivalry_mobilization_4_option;Total;;;;;;;;;;;;;x
chivalry_mobilization_4_desc;Most of the available men in your demesne will be sent to war, severely damaging your economy. Your vassals will also be forced to give you half their armies.\nBattle / Siege reward: §G50§!¤\nMajor Battle reward: §G100§!¤\nArmy Commander reward §G25§!¤;;;;;;;;;;;;;x
chivalry_militarization;Militarization;;;;;;;;;;;;;x
chivalry_militarization_desc;Military Organizations have various ways of ruling their territories. They can either use their faith to stabilize the realm, or they can use brute force by militarizing the realm as much as possible.;;;;;;;;;;;;;x
chivalry_militarization_0;Rule of Faith;;;;;;;;;;;;;x
chivalry_militarization_0_option;Faith;;;;;;;;;;;;;x
chivalry_militarization_0_desc;Abandon your militaristic doctrine to focus on the religion and stability of the realm.;;;;;;;;;;;;;x
chivalry_militarization_1;Lenient Rule;;;;;;;;;;;;;x
chivalry_militarization_1_option;Lenient;;;;;;;;;;;;;x
chivalry_militarization_1_desc;Take a step away from militarization to direct your attention on the management of your territory.;;;;;;;;;;;;;x
chivalry_militarization_2;Neutral Rule;;;;;;;;;;;;;x
chivalry_militarization_2_option;Neutral;;;;;;;;;;;;;x
chivalry_militarization_2_desc;There is a balance between the stability of the realm and its militarization.;;;;;;;;;;;;;x
chivalry_militarization_3;Harsh Rule;;;;;;;;;;;;;x
chivalry_militarization_3_option;Harsh;;;;;;;;;;;;;x
chivalry_militarization_3_desc;Progress towards a more militarized realm in order to strengthen your control. The sudden changes will provoke the ire of the peasantry and of nearby rulers.;;;;;;;;;;;;;x
chivalry_militarization_4;Rule of Force;;;;;;;;;;;;;x
chivalry_militarization_4_option;Force;;;;;;;;;;;;;x
chivalry_militarization_4_desc;Might makes right. The heavy militarization of the realm allows for a somewhat easier management of the vassals, but it also causes instability on the general population and on your neighbors.;;;;;;;;;;;;;x
chivalry_law_become_holy;Holy Orders can become Mercenary Bands;;;;;;;;;;;;;x
chivalry_law_become_merc;Mercenary Bands can become Holy Orders;;;;;;;;;;;;;x
chivalry_pragmatic_vote_mob_tooltip;Doesn't care as long as it doesn't affects his demesne.;;;;;;;;;;;;;x
chivalry_pragmatic_vote_mil_tooltip;Prefers a balanced realm.;;;;;;;;;;;;;x
chivalry_glory_vote_mob_tooltip;We always need more men for war.;;;;;;;;;;;;;x
chivalry_glory_vote_mil_tooltip;The bigger the better.;;;;;;;;;;;;;x
chivalry_zealot_vote_mil_tooltip;Wants the realm to focus on faith.;;;;;;;;;;;;;x
chivalry_malcontent_vote_tooltip;Always angry.;;;;;;;;;;;;;x
#Common stuff
holyorder_societies_currency;Fervor;;;;;;;;;;;;;x
fighter_societies_currency;Glory;;;;;;;;;;;;;x
request_to_rank_up_within_holyorder_societies;Request to rank up.;;;;;;;;;;;;;x #maybe change it
request_to_rank_up_within_chivalry_society_currency_tt;[Root.GetChivalryRankUpTooltip].;;;;;;;;;;;;;x
must_be_allowed_to_rank_up_chivalry_tooltip;Must have been at the §Y[Root.GetSocietyRank]§! rank for at least five years\n;Doit avoir été au rang §Y[Root.GetSocietyRank]§! pendant au moins finq années\n;Muss mindestens fünf Jahre lang den "§Y[Root.GetSocietyRank]§!"-Rang gehabt haben\n;;Debes haber ocupado el rango de §Y[Root.GetSocietyRank]§! durante al menos cinco años.\n;;;;;;;;;;;;;x
must_be_allowed_to_rank_up_fighter_tooltip;Must have held the rank for a year\n;;;;;;;;;;;;;;;;;x
request_to_rank_up_within_fighter_societies;Request to rank up by combat.;;;;;;;;;;;;;x
chivalry_rank_up_tooltip;[Root.GetFighterRankUpTooltip];;;;;;;;;;;;;x
request_to_rank_up_within_fighter_society_currency_tt;Ranking up without a fight is not well seen within the Fighters Guilds.\n        [Root.GetFighterRankUpTooltip];;;;;;;;;;;;;x #unused
request_to_rank_up_within_fighter_society_attemps;Must wait 6 months between challenges;;;;;;;;;;;;;x
request_to_rank_up_within_fighter_society_available;A higher rank member is available;;;;;;;;;;;;;x
GetFighterRankUpTooltip_Standard_Rank1;If you have §Y1000 [Root.GetMaalSocietyCurrency]§! and §Y250 prestige§! you can rank up without a fight but it is not well seen within the Fighters Guilds.;;;;;;;;;;;;;x
GetFighterRankUpTooltip_Standard_Rank2;If you have §Y2000 [Root.GetMaalSocietyCurrency]§! and §Y500 prestige§! you can rank up without a fight but it is not well seen within the Fighters Guilds.;;;;;;;;;;;;;x
GetFighterRankUpTooltip_Standard_Rank3;You cannot rank up to §YChampion§! without a fight!;;;;;;;;;;;;;x
GetChivalryRankUpTooltip_Standard_Rank1;Has §Y[Root.GetMaalSocietyCurrency]§! greater or equal to §Y750§! and §Y500 [Root.Religion.GetPietyName]§!;;;;;;;;;;;;;x
GetChivalryRankUpTooltip_Standard_Rank2;Has §Y[Root.GetMaalSocietyCurrency]§! greater or equal to §Y1000§! and §Y500 [Root.Religion.GetPietyName]§!;;;;;;;;;;;;;x
GetChivalryRankUpTooltip_Standard_Rank3;Has the §YHoly Order Title§!;;;;;;;;;;;;;x
chivalry_is_crusader_tooltip;Has a Crusader or Ascetic trait;;;;;;;;;;;;;x
chivalry_society_feminist_tooltip;Society leader allow women;;;;;;;;;;;;;x
chivalry_society_heretic_tooltip;Society leader allow heretics;;;;;;;;;;;;;x
chivalry_society_animal_tooltip;Society leader allow animals;;;;;;;;;;;;;x
chivalry_society_diplomat_tooltip;Society is recruiting diplomats;;;;;;;;;;;;x
chivalry_society_steward_tooltip;Society is recruiting stewards;;;;;;;;;;;;x
chivalry_society_spy_tooltip;Society is recruiting spies;;;;;;;;;;;;x
chivalry_society_scholar_tooltip;Society is recruiting scholars;;;;;;;;;;;;x
chivalry_holy_society_religion_tooltip;Has the society's religion or is an allowed heretic;;;;;;;;;;;;;x
chivalry_not_dueling_tooltip;Target is not currently dueling;;;;;;;;;;;;x
chivalry_not_dueling_effet_tooltip;Will have no effect if the bounty is already being attacked.;;;;;;;;;;;;x
chivalry_not_on_a_mission;Is not already on a mission;;;;;;;;;;;;x
